Date,Symbol,Price,Available Supply,Unlocked Supply,AGIX-ADA Utility,Campaign Supporters,SingularityNET Foundation,Founders,Reward Pool,Token Sale
Sep 16 2034,AGIX,0,1912252831.70,1912252831.70,912252831.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 24 2034,AGIX,0,1910916580.40,1910916580.40,910916580.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 01 2034,AGIX,0,1910916580.40,1910916580.40,910916580.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 10 2034,AGIX,0,1909559980.10,1909559980.10,909559980.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 17 2034,AGIX,0,1908182720.90,1908182720.90,908182720.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 25 2034,AGIX,0,1906784488.30,1906784488.30,906784488.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 03 2034,AGIX,0,1906784488.30,1906784488.30,906784488.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 10 2034,AGIX,0,1905364962.70,1905364962.70,905364962.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 18 2034,AGIX,0,1903923820.00,1903923820.00,903923820.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 23 2034,AGIX,0,1902460731.00,1902460731.00,902460731.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 01 2034,AGIX,0,1902460731.00,1902460731.00,902460731.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 09 2034,AGIX,0,1900975361.40,1900975361.40,900975361.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 17 2033,AGIX,0,1899467372.00,1899467372.00,899467372.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 25 2033,AGIX,0,1897936418.20,1897936418.20,897936418.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 02 2033,AGIX,0,1897936418.20,1897936418.20,897936418.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 10 2033,AGIX,0,1896382150.50,1896382150.50,896382150.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 18 2033,AGIX,0,1894804213.70,1894804213.70,894804213.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 26 2033,AGIX,0,1893202247.40,1893202247.40,893202247.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 03 2033,AGIX,0,1893202247.40,1893202247.40,893202247.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 12 2033,AGIX,0,1891575885.70,1891575885.70,891575885.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 19 2033,AGIX,0,1889924757.10,1889924757.10,889924757.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 27 2033,AGIX,0,1888248484.30,1888248484.30,888248484.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 05 2033,AGIX,0,1888248484.30,1888248484.30,888248484.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 12 2033,AGIX,0,1886546684.60,1886546684.60,886546684.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 20 2033,AGIX,0,1884818969.10,1884818969.10,884818969.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 25 2033,AGIX,0,1883064943.30,1883064943.30,883064943.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 03 2033,AGIX,0,1883064943.30,1883064943.30,883064943.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 11 2033,AGIX,0,1881284206.40,1881284206.40,881284206.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 19 2032,AGIX,0,1879476351.60,1879476351.60,879476351.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 27 2032,AGIX,0,1877640966.10,1877640966.10,877640966.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 04 2032,AGIX,0,1877640966.10,1877640966.10,877640966.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 12 2032,AGIX,0,1875777630.60,1875777630.60,875777630.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 20 2032,AGIX,0,1873885919.40,1873885919.40,873885919.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 28 2032,AGIX,0,1873885919.40,1873885919.40,873885919.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 05 2032,AGIX,0,1871965400.40,1871965400.40,871965400.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 14 2032,AGIX,0,1870015634.90,1870015634.90,870015634.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 21 2032,AGIX,0,1868036177.60,1868036177.60,868036177.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 29 2032,AGIX,0,1868036177.60,1868036177.60,868036177.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 07 2032,AGIX,0,1866026576.20,1866026576.20,866026576.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 14 2032,AGIX,0,1863986371.80,1863986371.80,863986371.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 22 2032,AGIX,0,1861915098.30,1861915098.30,861915098.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 28 2032,AGIX,0,1861915098.30,1861915098.30,861915098.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 06 2032,AGIX,0,1859812282.50,1859812282.50,859812282.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 14 2032,AGIX,0,1857677444.20,1857677444.20,857677444.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 22 2031,AGIX,0,1855510095.60,1855510095.60,855510095.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 30 2031,AGIX,0,1855510095.60,1855510095.60,855510095.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 07 2031,AGIX,0,1853309741.70,1853309741.70,853309741.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 15 2031,AGIX,0,1851075879.90,1851075879.90,851075879.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 23 2031,AGIX,0,1848807999.90,1848807999.90,848807999.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 31 2031,AGIX,0,1848807999.90,1848807999.90,848807999.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 08 2031,AGIX,0,1846505583.70,1846505583.70,846505583.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 17 2031,AGIX,0,1844168105.30,1844168105.30,844168105.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 24 2031,AGIX,0,1841795030.70,1841795030.70,841795030.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 01 2031,AGIX,0,1841795030.70,1841795030.70,841795030.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 09 2031,AGIX,0,1839385818.00,1839385818.00,839385818.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 17 2031,AGIX,0,1836939916.80,1836939916.80,836939916.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 25 2031,AGIX,0,1834456768.30,1834456768.30,834456768.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 02 2031,AGIX,0,1834456768.30,1834456768.30,834456768.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 08 2031,AGIX,0,1831935805.40,1831935805.40,831935805.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 16 2031,AGIX,0,1829376452.10,1829376452.10,829376452.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 24 2030,AGIX,0,1826778124.00,1826778124.00,826778124.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 02 2030,AGIX,0,1826778124.00,1826778124.00,826778124.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 09 2030,AGIX,0,1824140227.40,1824140227.40,824140227.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 17 2030,AGIX,0,1821462159.80,1821462159.80,821462159.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 25 2030,AGIX,0,1818743309.40,1818743309.40,818743309.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 02 2030,AGIX,0,1818743309.40,1818743309.40,818743309.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 10 2030,AGIX,0,1815983055.30,1815983055.30,815983055.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 19 2030,AGIX,0,1813180766.80,1813180766.80,813180766.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 26 2030,AGIX,0,1810335803.80,1810335803.80,810335803.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 03 2030,AGIX,0,1810335803.80,1810335803.80,810335803.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 11 2030,AGIX,0,1807447516.60,1807447516.60,807447516.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 19 2030,AGIX,0,1804515245.30,1804515245.30,804515245.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 27 2030,AGIX,0,1801538320.10,1801538320.10,801538320.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 04 2030,AGIX,0,1801538320.10,1801538320.10,801538320.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 10 2030,AGIX,0,1798516061.00,1798516061.00,798516061.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 18 2030,AGIX,0,1795447777.60,1795447777.60,795447777.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 26 2029,AGIX,0,1792332769.20,1792332769.20,792332769.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 04 2029,AGIX,0,1792332769.20,1792332769.20,792332769.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 11 2029,AGIX,0,1789170324.00,1789170324.00,789170324.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 19 2029,AGIX,0,1785959719.80,1785959719.80,785959719.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 27 2029,AGIX,0,1782700223.20,1782700223.20,782700223.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 04 2029,AGIX,0,1782700223.20,1782700223.20,782700223.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 12 2029,AGIX,0,1779391089.50,1779391089.50,779391089.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 20 2029,AGIX,0,1776031563.00,1776031563.00,776031563.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 28 2029,AGIX,0,1776031563.00,1776031563.00,776031563.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 05 2029,AGIX,0,1772620876.10,1772620876.10,772620876.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 13 2029,AGIX,0,1769158249.90,1769158249.90,769158249.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 21 2029,AGIX,0,1765642893.30,1765642893.30,765642893.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 29 2029,AGIX,0,1765642893.30,1765642893.30,765642893.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 06 2029,AGIX,0,1762074003.30,1762074003.30,762074003.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 12 2029,AGIX,0,1758450764.80,1758450764.80,758450764.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 20 2029,AGIX,0,1754772350.00,1754772350.00,754772350.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 28 2028,AGIX,0,1754772350.00,1754772350.00,754772350.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 06 2028,AGIX,0,1751037918.80,1751037918.80,751037918.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 13 2028,AGIX,0,1747246618.10,1747246618.10,747246618.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 21 2028,AGIX,0,1743397581.80,1743397581.80,743397581.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 29 2028,AGIX,0,1743397581.80,1743397581.80,743397581.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 06 2028,AGIX,0,1739489930.80,1739489930.80,739489930.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 14 2028,AGIX,0,1735522772.40,1735522772.40,735522772.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 22 2028,AGIX,0,1731495200.40,1731495200.40,731495200.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 30 2028,AGIX,0,1731495200.40,1731495200.40,731495200.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 07 2028,AGIX,0,1727406294.80,1727406294.80,727406294.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 15 2028,AGIX,0,1723255121.60,1723255121.60,723255121.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 23 2028,AGIX,0,1719040732.60,1719040732.60,719040732.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 31 2028,AGIX,0,1719040732.60,1719040732.60,719040732.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 08 2028,AGIX,0,1714762165.10,1714762165.10,714762165.10,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 15 2028,AGIX,0,1710418441.70,1710418441.70,710418441.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 23 2028,AGIX,0,1706008570.30,1706008570.30,706008570.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 31 2027,AGIX,0,1706008570.30,1706008570.30,706008570.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 09 2027,AGIX,0,1701531543.40,1701531543.40,701531543.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 16 2027,AGIX,0,1696986338.50,1696986338.50,696986338.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 24 2027,AGIX,0,1692371917.20,1692371917.20,692371917.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 02 2027,AGIX,0,1692371917.20,1692371917.20,692371917.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 09 2027,AGIX,0,1687687225.60,1687687225.60,687687225.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 17 2027,AGIX,0,1682931193.50,1682931193.50,682931193.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 25 2027,AGIX,0,1678102734.60,1678102734.60,678102734.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 03 2027,AGIX,0,1678102734.60,1678102734.60,678102734.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 10 2027,AGIX,0,1673200745.70,1673200745.70,673200745.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 18 2027,AGIX,0,1668224107.30,1668224107.30,668224107.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 26 2027,AGIX,0,1663171682.60,1663171682.60,663171682.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 03 2027,AGIX,0,1663171682.60,1663171682.60,663171682.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 11 2027,AGIX,0,1658042317.30,1658042317.30,658042317.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 17 2027,AGIX,0,1652834839.90,1652834839.90,652834839.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 25 2027,AGIX,0,1647548060.90,1647548060.90,647548060.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 02 2027,AGIX,0,1647548060.90,1647548060.90,647548060.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 11 2026,AGIX,0,1642180772.40,1642180772.40,642180772.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 18 2026,AGIX,0,1636731748.70,1636731748.70,636731748.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 26 2026,AGIX,0,1631199744.90,1631199744.90,631199744.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 03 2026,AGIX,0,1631199744.90,1631199744.90,631199744.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 11 2026,AGIX,0,1625583497.30,1625583497.30,625583497.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 19 2026,AGIX,0,1619881723.20,1619881723.20,619881723.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 27 2026,AGIX,0,1614093120.00,1614093120.00,614093120.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 05 2026,AGIX,0,1614093120.00,1614093120.00,614093120.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 12 2026,AGIX,0,1608216365.40,1608216365.40,608216365.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 20 2026,AGIX,0,1602250117.20,1602250117.20,602250117.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 28 2026,AGIX,0,1602250117.20,1602250117.20,602250117.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 05 2026,AGIX,0,1596193012.40,1596193012.40,596193012.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 13 2026,AGIX,0,1590043667.40,1590043667.40,590043667.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 19 2026,AGIX,0,1583800677.60,1583800677.60,583800677.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 27 2026,AGIX,0,1577462616.80,1577462616.80,577462616.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 04 2026,AGIX,0,1577462616.80,1577462616.80,577462616.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 13 2025,AGIX,0,1571028037.40,1571028037.40,571028037.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 20 2025,AGIX,0,1564495469.40,1564495469.40,564495469.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 28 2025,AGIX,0,1564495469.40,1564495469.40,564495469.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 05 2025,AGIX,0,1557863420.70,1557863420.70,557863420.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 13 2025,AGIX,0,1551130376.40,1551130376.40,551130376.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 21 2025,AGIX,0,1544294798.30,1544294798.30,544294798.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 29 2025,AGIX,0,1544294798.30,1544294798.30,544294798.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 07 2025,AGIX,0,1537355125.20,1537355125.20,537355125.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 14 2025,AGIX,0,1530309771.80,1530309771.80,530309771.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 22 2025,AGIX,0,1523157128.70,1523157128.70,523157128.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 30 2025,AGIX,0,1523157128.70,1523157128.70,523157128.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
