Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Community & Other
Dec 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 08 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 08 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 08 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Dec 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 27 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 27 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 27 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 27 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 26 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 26 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 26 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 25 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 25 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 25 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 25 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 24 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 24 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 24 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 23 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 23 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 23 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 23 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 22 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 22 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 22 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 21 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 21 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 21 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 21 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 20 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 20 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 20 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 20 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 19 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 19 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 19 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 18 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 18 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 18 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 18 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 17 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 17 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 17 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 16 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 16 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 16 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 16 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 15 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 15 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 15 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 14 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 14 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 14 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 14 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 08 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 08 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 08 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Nov 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 31 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 31 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 31 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 27 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 27 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 27 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 26 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 26 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 26 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 26 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 25 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 25 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 25 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 25 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 24 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 24 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 24 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 23 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 23 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 23 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 23 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 22 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 22 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 22 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 21 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 21 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 21 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 21 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 20 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 20 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 20 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 19 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 19 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 19 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 19 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 18 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 18 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 18 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 18 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 17 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 17 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 17 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 16 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 16 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 16 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 16 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 15 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 15 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 15 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 14 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 14 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 14 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 14 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 13 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 12 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 11 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 10 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 09 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 08 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 08 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 08 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 07 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 06 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 05 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 04 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 03 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 02 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Oct 01 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 30 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 29 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
Sep 28 2025,GEL,0,420690000.00,420690000.00,105172500.00,88344900.00,16827600.00,210345000.00
